,Actor_0,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5,Actor_6,Actor_7,Actor_8,Actor_9,Budget,Directors,Gross,IMDb Rating,Meta Score,Num Votes,Opening Weekend,Oscar Nominations,Oscar Wins,Other Nominations,Other Wins,Release Date,Runtime (mins),Title,Year,Genre: Short,Genre:  Comedy,Genre: Fantasy,Genre: Film-Noir,Genre: War,Genre: Musical,Genre:  Sport,Genre: Biography,Genre: Action,Genre:  Fantasy,Genre:  Animation,Genre:  Biography,Genre: Mystery,Genre:  Musical,Genre:  Romance,Genre: Thriller,Genre:  Film-Noir,Genre:  History,Genre: Western,Genre: Drama,Genre: Sci-Fi,Genre:  Horror,Genre: Romance,Genre: Adventure,Genre:  Family,Genre:  Sci-Fi,Genre: Animation,Genre:  Music,Genre: Music,Genre: History,Genre:  Mystery,Genre:  Thriller,Genre: Comedy,Genre:  Crime,Genre: Horror,Genre:  Drama,Genre:  War,Genre:  Western,Genre:  Adventure,Genre: Family,Genre:  Action,Genre: Crime,Content Rating: PASSED,Content Rating: TV-MA,Content Rating: X,Content Rating: NC-17,Content Rating: TV-14,Content Rating: M,Content Rating: GP,Content Rating: TV-PG,Content Rating: PG,Content Rating: PG-13,Content Rating: G,Content Rating: NR,Content Rating: APPROVED,Content Rating: UNRATED,Content Rating: M/PG,Content Rating: TV-13,Content Rating: NOT RATED,Content Rating: TV-G,Content Rating: R
2893,Craig Brewer,Dean Pitchford,Craig Brewer,Kenny Wormald,Julianne Hough,Dennis Quaid,Kenny Wormald,Julianne Hough,Dennis Quaid,Andie MacDowell,24000000.0,Craig Brewer,63543328.0,5.9,58.0,40678,,0,0,3,0,2011-10-06,113.0,Footloose,2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2894,Leslye Headland,Leslye Headland,Leslye Headland,Kirsten Dunst,Isla Fisher,Lizzy Caplan,Kirsten Dunst,Rebel Wilson,Lizzy Caplan,Paul Corning,3000000.0,Leslye Headland,11947954.0,5.3,53.0,40691,,0,0,2,1,2012-01-23,87.0,Bachelorette,2012-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2895,Vishal Bhardwaj,William Shakespeare,Basharat Peer,Shahid Kapoor,Tabu,Shraddha Kapoor,Tabu,Shahid Kapoor,Shraddha Kapoor,Kay Kay Menon,6005518.5846453495,Vishal Bhardwaj,901610.0,8.2,nan,42368,,0,0,32,14,2014-10-02,160.0,Haider,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2896,Nick Moore,Lucy Dahl,Emma Roberts,Aidan Quinn,Natasha Richardson,Emma Roberts,Lexi Ainsworth,Shelby Young,Johnny Pacar,Aidan Quinn,20000000.0,Nick Moore,19780.0,6.1,nan,41186,629159.4977290943,0,0,0,0,2008-08-14,98.0,Wild Child,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2897,Jae-young Kwak,Ho-sik Kim,Jae-young Kwak,Tae-hyun Cha,Ji-hyun Jun,In-mun Kim,Tae-hyun Cha,Ji-hyun Jun,In-mun Kim,Wok-suk Song,,Jae-young Kwak,,8.1,nan,40054,,0,0,1,6,2001-07-27,123.0,Yeopgijeogin geunyeo,2001-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2898,Joseph L. Mankiewicz,Anthony Shaffer,Anthony Shaffer,Laurence Olivier,Michael Caine,Alec Cawthorne,Laurence Olivier,Michael Caine,Alec Cawthorne,John Matthews,,Joseph L. Mankiewicz,,8.1,nan,39625,,4,0,7,5,1972-12-10,138.0,Sleuth,1972-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2899,Neeraj Pandey,Neeraj Pandey,Akshay Kumar,Danny Denzongpa,Rana Daggubati,Akshay Kumar,Danny Denzongpa,Rana Daggubati,Tapsee Pannu,Kay Kay Menon,,Neeraj Pandey,,8.1,nan,43829,,0,0,0,0,2015-01-23,159.0,Baby,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2900,Gus Van Sant,Gus Van Sant,River Phoenix,Keanu Reeves,James Russo,River Phoenix,Keanu Reeves,James Russo,William Richert,Rodney Harvey,2500000.0,Gus Van Sant,6401336.0,7.1,77.0,40944,,0,0,8,9,1991-07-20,104.0,My Own Private Idaho,1991-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2901,Ron Shelton,Ron Shelton,Kevin Costner,Susan Sarandon,Tim Robbins,Kevin Costner,Susan Sarandon,Tim Robbins,Trey Wilson,Robert Wuhl,7000000.0,Ron Shelton,50888729.0,7.1,73.0,39928,,1,0,5,7,1988-06-15,108.0,Bull Durham,1988-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2902,Howard Deutch,Jordan Cahan,Kate Hudson,Dane Cook,Jason Biggs,Dane Cook,Kate Hudson,Alec Baldwin,Jason Biggs,Diora Baird,40000000.0,Howard Deutch,41622502.0,5.9,34.0,39265,,0,0,1,0,2008-09-16,101.0,My Best Friend's Girl,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2903,Leonard Nimoy,Coline Serreau,James Orr,Tom Selleck,Steve Guttenberg,Ted Danson,Tom Selleck,Steve Guttenberg,Ted Danson,Nancy Travis,11000000.0,Leonard Nimoy,242780960.0,5.9,61.0,40226,,0,0,1,2,1987-11-23,102.0,3 Men and a Baby,1987-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2904,Simon West,David Guggenheim,Nicolas Cage,Malin Akerman,Josh Lucas,Nicolas Cage,Josh Lucas,Danny Huston,Malin Akerman,Sami Gayle,35000000.0,Simon West,304318.0,5.5,43.0,39601,,0,0,0,0,2012-09-06,96.0,Stolen,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2905,Will Gluck,Will Gluck,Eric Christian Olsen,Nicholas D'Agosto,Sarah Roemer,Nicholas D'Agosto,Eric Christian Olsen,Sarah Roemer,Molly Sims,Danneel Ackles,20000000.0,Will Gluck,17231291.0,6.2,31.0,39307,,0,0,0,1,2009-02-20,90.0,Fired Up!,2009-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2906,John Woo,John Woo,Khan Chan,Tony Chiu-Wai Leung,Takeshi Kaneshiro,Fengyi Zhang,Tony Chiu-Wai Leung,Takeshi Kaneshiro,Fengyi Zhang,Chen Chang,80714962.60442333,John Woo,127814609.0,7.4,73.0,39592,1017.2411157814291,0,0,43,13,2008-06-30,146.0,Chi bi,2008-01-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2907,Garry Marshall,Leslie Dixon,Goldie Hawn,Kurt Russell,Edward Herrmann,Goldie Hawn,Kurt Russell,Edward Herrmann,Katherine Helmond,Mike Hagerty,,Garry Marshall,26713187.0,6.8,53.0,41589,,0,0,3,0,1987-12-16,106.0,Overboard,1987-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2908,Peter Lord,Jeff Newitt,Gideon Defoe,Gideon Defoe,Hugh Grant,Salma Hayek,Jeremy Piven,Hugh Grant,Martin Freeman,Imelda Staunton,55000000.0,Peter Lord Jeff Newitt,123054041.0,6.7,nan,39343,,1,0,19,0,2012-03-28,88.0,The Pirates! In an Adventure with Scientists!,2012-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2909,Ken Loach,Paul Laverty,Cillian Murphy,Pádraic Delaney,Liam Cunningham,Cillian Murphy,Pádraic Delaney,Liam Cunningham,Orla Fitzgerald,Mary O'Riordan,,Ken Loach,22889018.0,7.5,82.0,40031,206971.07744464456,0,0,23,6,2006-05-18,127.0,The Wind That Shakes the Barley,2006-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2910,Amy Heckerling,Amy Heckerling,Neal Israel,John Travolta,Kirstie Alley,Olympia Dukakis,John Travolta,Kirstie Alley,Olympia Dukakis,Elias Koteas,,Amy Heckerling,47489074.0,4.5,nan,39586,,0,0,3,0,1990-12-14,81.0,Look Who's Talking Too,1990-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2911,D.J. Caruso,Dan Gilroy,Matthew McConaughey,Al Pacino,Rene Russo,Al Pacino,Matthew McConaughey,Rene Russo,Armand Assante,Jeremy Piven,20000000.0,D.J. Caruso,22862049.0,6.2,50.0,39118,,0,0,2,0,2005-10-07,122.0,Two for the Money,2005-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2912,Guillermo del Toro,Donald A. Wollheim,Matthew Robbins,Mira Sorvino,Jeremy Northam,Alexander Goodwin,Mira Sorvino,Jeremy Northam,Alexander Goodwin,Giancarlo Giannini,30000000.0,Guillermo del Toro,25480490.0,5.9,55.0,39938,,0,0,7,3,1997-06-01,105.0,Mimic,1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2913,Stephan Elliott,Stephan Elliott,Hugo Weaving,Guy Pearce,Terence Stamp,Hugo Weaving,Guy Pearce,Terence Stamp,Rebel Penfold-Russell,John Casey,,Stephan Elliott,11220670.0,7.5,68.0,40191,,0,1,18,9,1994-01-30,104.0,The Adventures of Priscilla Queen of the Desert,1994-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2914,John Wells,John Wells,Ben Affleck,Chris Cooper,Tommy Lee Jones,Ben Affleck,Tommy Lee Jones,Chris Cooper,Suzanne Rico,Kent Shocknek,15000000.0,John Wells,4439063.0,6.8,69.0,39139,,0,0,11,2,2010-01-22,104.0,The Company Men,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2915,Kevin Hooks,Stewart Raffill,Dan Gordon,Wesley Snipes,Bruce Payne,Tom Sizemore,Wesley Snipes,Bruce Payne,Tom Sizemore,Alex Datcher,15000000.0,Kevin Hooks,44065653.0,5.9,nan,39743,,0,0,0,0,1992-11-06,84.0,Passenger 57,1992-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2916,Bille Woodruff,Alonzo Brown,Kim Watson,Jessica Alba,Mekhi Phifer,Romeo Miller,Jessica Alba,Mekhi Phifer,Romeo Miller,Joy Bryant,18000000.0,Bille Woodruff,30222640.0,5.3,37.0,39310,,0,0,8,0,2003-11-24,94.0,Honey,2003-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2917,Vincent Gallo,Vincent Gallo,Vincent Gallo,Vincent Gallo,Christina Ricci,Ben Gazzara,Vincent Gallo,Christina Ricci,Ben Gazzara,Mickey Rourke,1500000.0,Vincent Gallo,2375097.0,7.5,68.0,40056,,0,0,11,6,1998-01-21,110.0,Buffalo '66,1998-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2918,Gavin O'Connor,Eric Guggenheim,Kurt Russell,Patricia Clarkson,Nathan West,Kurt Russell,Patricia Clarkson,Noah Emmerich,Sean McCann,Kenneth Welsh,28000000.0,Gavin O'Connor,64445708.0,7.5,68.0,39936,,0,0,4,2,2004-02-02,135.0,Miracle,2004-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2919,Gillian Armstrong,Louisa May Alcott,Robin Swicord,Susan Sarandon,Winona Ryder,Kirsten Dunst,Winona Ryder,Gabriel Byrne,Trini Alvarado,Samantha Mathis,15000000.0,Gillian Armstrong,50083616.0,7.3,87.0,40254,,3,0,15,5,1994-12-21,115.0,Little Women,1994-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2920,Stefan Ruzowitzky,Adolf Burger,Stefan Ruzowitzky,Karl Markovics,August Diehl,Devid Striesow,Karl Markovics,August Diehl,Devid Striesow,Martin Brambach,,Stefan Ruzowitzky,5484715.0,7.6,78.0,39065,,0,1,10,6,2007-02-10,98.0,Die F�lscher,2007-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2921,Togan Gökbakar,Sahan Gökbakar,Sahan Gökbakar,Ezgi Mola,Dilsah Demir,Sahan Gökbakar,Furkan Turan,Ezgi Mola,Dilsah Demir,Adem Atbas,,Togan G�kbakar,,2.6,nan,38848,,0,0,0,0,2013-01-17,114.0,Celal ile Ceren,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2922,Jim Sheridan,Jim Sheridan,Naomi Sheridan,Paddy Considine,Samantha Morton,Djimon Hounsou,Paddy Considine,Samantha Morton,Sarah Bolger,Emma Bolger,,Jim Sheridan,15539266.0,7.8,76.0,37997,182814.97202392438,3,0,61,27,2002-09-12,105.0,In America,2002-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2923,Barry Levinson,Michael Crichton,Paul Attanasio,Michael Douglas,Demi Moore,Donald Sutherland,Michael Douglas,Demi Moore,Donald Sutherland,Caroline Goodall,55000000.0,Barry Levinson,214015089.0,6.0,58.0,39774,,0,0,2,2,1994-11-28,128.0,Disclosure,1994-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2924,Simon West,William Goldman,William Goldman,Jason Statham,Michael Angarano,Dominik García-Lorido,Jason Statham,Michael Angarano,Dominik García-Lorido,Hope Davis,30000000.0,Simon West,,5.6,40.0,42442,,0,0,0,0,2015-01-14,92.0,Wild Card,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2925,Mel Brooks,Mel Brooks,Mel Brooks,Gregory Hines,Dom DeLuise,Mel Brooks,Dom DeLuise,Madeline Kahn,Harvey Korman,Cloris Leachman,11000000.0,Mel Brooks,31672907.0,6.9,nan,39995,,0,0,1,1,1981-06-12,92.0,History of the World: Part I,1981-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2926,Hong-jin Na,Won-Chan Hong,Shinho Lee,Yun-seok Kim,Jung-woo Ha,Yeong-hie Seo,Yun-seok Kim,Jung-woo Ha,Yeong-hie Seo,Yoo-Jeong Kim,,Hong-jin Na,,7.9,64.0,43845,,0,0,24,18,2008-02-14,125.0,Chugyeogja,2008-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2927,Todd Haynes,Todd Haynes,Julianne Moore,Dennis Quaid,Dennis Haysbert,Julianne Moore,Dennis Quaid,Dennis Haysbert,Patricia Clarkson,Viola Davis,13500000.0,Todd Haynes,15854988.0,7.4,84.0,38996,,4,0,91,101,2002-09-02,107.0,Far from Heaven,2002-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2928,Joseph Ruben,Nancy Price,Ronald Bass,Julia Roberts,Patrick Bergin,Kevin Anderson,Julia Roberts,Patrick Bergin,Kevin Anderson,Elizabeth Lawrence,19000000.0,Joseph Ruben,174999005.0,6.2,nan,41408,,0,0,4,2,1991-02-04,99.0,Sleeping with the Enemy,1991-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2929,David Kellogg,Andy Heyward,Jean Chalopin,Matthew Broderick,Rupert Everett,Joely Fisher,Matthew Broderick,Rupert Everett,Joely Fisher,Michelle Trachtenberg,90000000.0,David Kellogg,134403112.0,4.1,36.0,39501,,0,0,13,1,1999-07-18,78.0,Inspector Gadget,1999-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2930,David Gordon Green,Gary Hawkins,Larry Brown,Nicolas Cage,Tye Sheridan,Gary Poulter,Nicolas Cage,Tye Sheridan,Gary Poulter,Ronnie Gene Blevins,4000000.0,David Gordon Green,373375.0,6.9,74.0,40009,,0,0,9,4,2013-08-30,117.0,Joe,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2931,Rob Minkoff,E.B. White,Douglas Wick,Michael J. Fox,Geena Davis,Hugh Laurie,Michael J. Fox,Geena Davis,Hugh Laurie,Jonathan Lipnicki,120000000.0,Rob Minkoff,169956806.0,5.4,66.0,41415,,0,0,4,1,2002-07-14,77.0,Stuart Little 2,2002-01-01,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2932,Russell Mulcahy,Gregory Widen,Brian Clemens,Christopher Lambert,Sean Connery,Virginia Madsen,Christopher Lambert,Sean Connery,Virginia Madsen,Michael Ironside,30000000.0,Russell Mulcahy,15556340.0,4.1,nan,39074,1008839.6946564885,0,0,0,0,1991-01-31,91.0,Highlander II: The Quickening,1991-01-01,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2933,Bob Fosse,Joe Masteroff,John Van Druten,Liza Minnelli,Michael York,Helmut Griem,Liza Minnelli,Michael York,Helmut Griem,Joel Grey,6000000.0,Bob Fosse,42765000.0,7.8,80.0,40198,,0,8,15,27,1972-02-13,124.0,Cabaret,1972-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2934,Yimou Zhang,Zhihong Bian,Yu Cao,Yun-Fat Chow,Li Gong,Jay Chou,Yun-Fat Chow,Li Gong,Jay Chou,Ye Liu,45000000.0,Yimou Zhang,78568977.0,7.0,70.0,38552,1420464.0156386646,1,0,33,13,2006-12-21,111.0,Man cheng jin dai huang jin jia,2006-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2935,Rohit Shetty,K. Subhash,Yunus Sajawal,Deepika Padukone,Shah Rukh Khan,Sathyaraj,Deepika Padukone,Shah Rukh Khan,Sathyaraj,Nikitin Dheer,,Rohit Shetty,5306729.0,6.0,45.0,41260,,0,0,55,28,2013-08-08,141.0,Chennai Express,2013-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2936,Angela Robinson,Thomas Lennon,Robert Ben Garant,Lindsay Lohan,Michael Keaton,Cheryl Hines,Lindsay Lohan,Michael Keaton,Matt Dillon,Breckin Meyer,50000000.0,Angela Robinson,144146816.0,4.8,47.0,39639,,0,0,6,2,2005-06-19,101.0,Herbie Fully Loaded,2005-01-01,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2937,Clint Eastwood,Ernest Tidyman,Clint Eastwood,Verna Bloom,Marianna Hill,Clint Eastwood,Verna Bloom,Marianna Hill,Mitchell Ryan,Jack Ging,5500000.0,Clint Eastwood,15700000.0,7.6,69.0,41109,,0,0,0,0,1973-04-06,105.0,High Plains Drifter,1973-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2938,Bill Duke,Paul Rudnick,James Orr,Whoopi Goldberg,Kathy Najimy,Maggie Smith,Whoopi Goldberg,Kathy Najimy,Barnard Hughes,Mary Wickes,38000000.0,Bill Duke,57319029.0,5.4,nan,40311,,0,0,3,1,1993-12-10,107.0,Sister Act 2: Back in the Habit,1993-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2939,Sidney Lumet,Paul Dehn,Albert Finney,Lauren Bacall,Ingrid Bergman,Albert Finney,Lauren Bacall,Martin Balsam,Ingrid Bergman,Jacqueline Bisset,646273.1581214993,Sidney Lumet,35733867.0,7.3,63.0,44134,,0,1,16,8,1974-11-21,128.0,Murder on the Orient Express,1974-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
