29-Jan-01,0.923373
30-Jan-01,0.9166
31-Jan-01,0.929735
1-Feb-01,0.940474
2-Feb-01,0.940656
5-Feb-01,0.941323
6-Feb-01,0.937431
7-Feb-01,0.928814
8-Feb-01,0.926622
9-Feb-01,0.916767
12-Feb-01,0.928179
13-Feb-01,0.926407
14-Feb-01,0.918991
15-Feb-01,0.912759
16-Feb-01,0.911318
19-Feb-01,0.913826
20-Feb-01,0.909718
21-Feb-01,0.908368
22-Feb-01,0.905688
23-Feb-01,0.903248
26-Feb-01,0.910568
27-Feb-01,0.915117
28-Feb-01,0.923438
1-Mar-01,0.927057
2-Mar-01,0.9367
5-Mar-01,0.930028
6-Mar-01,0.926037
7-Mar-01,0.932184
8-Mar-01,0.93312
9-Mar-01,0.932727
12-Mar-01,0.93365
13-Mar-01,0.923815
14-Mar-01,0.913008
15-Mar-01,0.909836
16-Mar-01,0.894852
19-Mar-01,0.894203
20-Mar-01,0.901789
21-Mar-01,0.908878
22-Mar-01,0.889461
23-Mar-01,0.888245
26-Mar-01,0.891861
27-Mar-01,0.895331
28-Mar-01,0.886412
29-Mar-01,0.882373
30-Mar-01,0.877425
2-Apr-01,0.875937
3-Apr-01,0.885596
4-Apr-01,0.8964
5-Apr-01,0.900829
6-Apr-01,0.90054
9-Apr-01,0.902929
10-Apr-01,0.89715
11-Apr-01,0.890011
12-Apr-01,0.885134
13-Apr-01,0.889245
16-Apr-01,0.88905
17-Apr-01,0.879136
18-Apr-01,0.881009
19-Apr-01,0.883747
20-Apr-01,0.896652
23-Apr-01,0.896831
24-Apr-01,0.897041
25-Apr-01,0.8943
26-Apr-01,0.897151
27-Apr-01,0.90311
30-Apr-01,0.891033
1-May-01,0.888583
2-May-01,0.893261
3-May-01,0.895841
4-May-01,0.889072
7-May-01,0.892282
8-May-01,0.890333
9-May-01,0.884312
10-May-01,0.88545
11-May-01,0.880862
14-May-01,0.874888
15-May-01,0.873738
16-May-01,0.8787
17-May-01,0.882962
18-May-01,0.882223
21-May-01,0.88036
22-May-01,0.876575
23-May-01,0.864704
24-May-01,0.855693
25-May-01,0.856958
